,highway,side,between,time,period,start_loc,end_loc,start_lat,start_lon,end_lat,end_lon,avg_lat,avg_lon,geohash,time_1,time_2
3043,Avon Avenue,East,A point 21 metres north of Avon Crescent and Porter Avenue,"8:30 a.m. to 9:30 a.m. and 3:00 p.m. to 4:00 p.m., Mon. to Fri.",15 mins.,A point 21 metres north of Avon Crescent , Porter Avenue,,,0.0,0.0,0.0,0.0,7zzzzzz,8:30 a.m. to 9:30 a.m. and 3:00 p.m. to 4:00 p.m., Mon. to Fri.
3044,Glen Park Avenue,North,A point 9 metres east of Dufferin Street and a point 38 metres further east,8:00 a.m. to 6:00 p.m. Mon. to Fri.,30 mins.,A point 9 metres east of Dufferin Street , a point 38 metres further east,43.70813999999999,-79.4534355,43.67086673672601,-79.286189684733,43.67086673672601,-79.286189684733,dpz87y1,8:00 a.m. to 6:00 p.m. Mon. to Fri.,
3045,Glen Park Avenue,South,A point 9 metres east of Dufferin Street and a point 36 metres further east,8:00 a.m. to 6:00 p.m. Mon. to Fri.,30 mins.,A point 9 metres east of Dufferin Street , a point 36 metres further east,43.70813999999999,-79.4534355,43.67086673672601,-79.286189684733,43.67086673672601,-79.286189684733,dpz87y1,8:00 a.m. to 6:00 p.m. Mon. to Fri.,
3046,Westminster Avenue,South,A point 9 metres east of Roncesvalles Avenue and a point 102 metres further east,"8:30 a.m. to 9:30 a.m., 11:00 a.m. to 12:00 noon, and 3:00 p.m. to 4:00 p.m., Mon. to Fri.",15 mins.,A point 9 metres east of Roncesvalles Avenue , a point 102 metres further east,43.64719199999999,-79.449381,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1,8:30 a.m. to 9:30 a.m., 11:00 a.m. to 12:00 noon
3048,Macpherson Avenue,South,A point 42.7 metres east of Avenue Road and Yonge Street,"10:00 a.m. to 6:00 p.m. from Nov. 1 of one year to May 31 of the next following year, inclusive",1 hour,A point 42.7 metres east of Avenue Road , Yonge Street,,,43.67912399999999,-79.390413,43.67912399999999,-79.390413,dpz83rt,10:00 a.m. to 6:00 p.m. from Nov. 1 of one year to May 31 of the next following year, inclusive
3049,Montcrest Boulevard,South,A point 67.5 metres west of Broadview Avenue and a point 22 metres further west,"8:00 a.m. to 9:00 a.m. and 3:00 p.m. to 4:00 p.m. Mon. to Fri. from Sept. 1 of one year to June 30 of the next following year, inclusive",10 mins.,A point 67.5 metres west of Broadview Avenue , a point 22 metres further west,43.673229000000006,-79.3561185,0.0,0.0,0.0,0.0,7zzzzzz,8:00 a.m. to 9:00 a.m. and 3:00 p.m. to 4:00 p.m. Mon. to Fri. from Sept. 1 of one year to June 30 of the next following year, inclusive
3050,Woodington Avenue,Both,Springdale Boulevard and a point 38 metres south,10:00 a.m. to 6:00 p.m. Mon. to Fri.,1 hour,Springdale Boulevard , a point 38 metres south,43.68792599999999,-79.3225305,43.685722588605174,-79.32162247265313,43.685722588605174,-79.32162247265313,dpz8dbx,10:00 a.m. to 6:00 p.m. Mon. to Fri.,
3051,Woodington Avenue,East,Springdale Boulevard and Sammon Avenue,"10:00 a.m. to 6:00 p.m. Mon. to Fri. during the months of Jan., Feb., Mar., Apr., Jun., Aug., Oct. and Dec.",1 hour,Springdale Boulevard , Sammon Avenue,43.68792599999999,-79.3225305,43.689356999999994,-79.32311999999999,43.689356999999994,-79.32311999999999,dpz8dcq,10:00 a.m. to 6:00 p.m. Mon. to Fri. during the months of Jan., Feb.
3052,Woodington Avenue,West,Springdale Boulevard and Sammon Avenue,"10:00 a.m. to 6:00 p.m. Mon. to Fri. during the months of May, Jul., Sept. and Nov.",1 hour,Springdale Boulevard , Sammon Avenue,43.68792599999999,-79.3225305,43.689347999999995,-79.3231245,43.689347999999995,-79.3231245,dpz8dcq,10:00 a.m. to 6:00 p.m. Mon. to Fri. during the months of May, Jul.
3053,Oxford Street,North,Augusta Avenue and the first lane west of Spadina Avenue,"8:00 a.m. to 6:00 p.m., Mon. to Sat., from Dec. 1 of one year to Mar. 31 of the next following year, inclusive and from the 1st day to the 15th day of each month, from Apr. 1 to Nov. 30, inclusive",1 hour,Augusta Avenue , the first lane west of Spadina Avenue,43.656093,-79.402653,0.0,0.0,0.0,0.0,7zzzzzz,8:00 a.m. to 6:00 p.m., Mon. to Sat.
3054,Oxford Street,South,Augusta Avenue and the first lane west of Spadina Avenue,"8:00 a.m. to 6:00 p.m., Mon. to Sat., 16th day to the last day of each month, from Apr. 1 to Nov. 30, inclusive",1 hour,Augusta Avenue , the first lane west of Spadina Avenue,43.656093,-79.402653,0.0,0.0,0.0,0.0,7zzzzzz,8:00 a.m. to 6:00 p.m., Mon. to Sat.
3055,Kipling Avenue,East,Birmingham Street and a point 115 metres south of New Toronto Street,Anytime,1 hour,Birmingham Street , a point 115 metres south of New Toronto Street,43.60067099999999,-79.518006,43.60395600000001,-79.5193425,43.60395600000001,-79.5193425,dpz2n3z,Anytime,
3056,Dufferin Street,East,Brandon Avenue and a point 115 metres south of Davenport Road,"9:00 a.m. to 4:00 p.m., Mon. to Fri.",1 hour,Br,on Avenue ,43.69179478895863,-79.44864685674911,43.69179478895863,-79.44864685674911,43.69179478895863,-79.44864685674911,dpz881g,9:00 a.m. to 4:00 p.m., Mon. to Fri.
3057,Lake Shore Boulevard West,South,Thirty-Ninth Street and a point 7 metres east of Long Branch Avenue,8:00 a.m. to 6:00 p.m.,1 hour,Thirty-Ninth Street , a point 7 metres east of Long Branch Avenue,43.592876335985316,-79.54056351927782,0.0,0.0,0.0,0.0,7zzzzzz,8:00 a.m. to 6:00 p.m.,
3058,Lake Shore Boulevard west,South,A point 49 metres east of Long Branch Avenue and Thirty-Third Street,8:00 a.m. to 6:00 p.m.,1 hour,A point 49 metres east of Long Branch Avenue , Thirty-Third Street,43.59437100000002,-79.533963,43.594753499999996,-79.53234975,43.594753499999996,-79.53234975,dpz2n0n,8:00 a.m. to 6:00 p.m.,
3059,Ancaster Road,East,Spalding Road and a point 45 metres south,8:00 a.m. to 6:00 p.m. Mon. to Fri.,10 mins.,Spalding Road , a point 45 metres south,43.733511,-79.4665845,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1,8:00 a.m. to 6:00 p.m. Mon. to Fri.,
3060,St. Clements Avenue,North,Duplex Avenue and a point 84 metres east,8:00 a.m. to 6:00 p.m.,1 hour,Duplex Avenue , a point 84 metres east,43.71259499999999,-79.4014605,0.0,0.0,0.0,0.0,7zzzzzz,8:00 a.m. to 6:00 p.m.,
3061,St. Clements Avenue,North,Yonge Street and a point 50 metres west,6:00 a.m. to 9:00 a.m. Mon. to Sat.,10 mins.,Yonge Street , a point 50 metres west,43.71299100000002,-79.399692,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1,6:00 a.m. to 9:00 a.m. Mon. to Sat.,
3062,Colin Avenue,West,Anderson Avenue and Eglinton Avenue West,"10:00 a.m. to 6:00 p.m., Mon. to Fri.",1 hour,Anderson Avenue , Eglinton Avenue West,43.70391000000001,-79.401933,43.705827000000006,-79.4027295,43.705827000000006,-79.4027295,dpz89hk,10:00 a.m. to 6:00 p.m., Mon. to Fri.
3063,Colin Avenue,West,Hillsdale Avenue West and Chaplin Crescent,"10:00 a.m. to 4:00 p.m., Mon. to Fri.",1 hour,Hillsdale Avenue West , Chaplin Crescent,43.702578,-79.4011635,43.69809599999999,-79.3994805,43.69809599999999,-79.3994805,dpz894z,10:00 a.m. to 4:00 p.m., Mon. to Fri.
3064,Arlington Avenue,East,A point 20 metres south of Durham Avenue and a point 29 metres further south,7:45 a.m. to 9:00 a.m. and 3:00 p.m. and 4:00 p.m. Mon. to Fri.,10 mins.,A point 20 metres south of Durham Avenue , a point 29 metres further south,43.69278600000001,-79.4335905,43.660446125778456,-79.50818394281319,43.660446125778456,-79.50818394281319,dpz2qsp,7:45 a.m. to 9:00 a.m. and 3:00 p.m. and 4:00 p.m. Mon. to Fri.,
3065,Arlington Avenue,East,A point 65.5 metres south of Durham Avenue and a point 29 metres further south,7:45 a.m. to 9:00 a.m. and 3:00 p.m. and 4:00 p.m. Mon. to Fri.,10 mins.,A point 65.5 metres south of Durham Avenue , a point 29 metres further south,43.69278600000001,-79.4335905,43.660446125778456,-79.50818394281319,43.660446125778456,-79.50818394281319,dpz2qsp,7:45 a.m. to 9:00 a.m. and 3:00 p.m. and 4:00 p.m. Mon. to Fri.,
3066,Blackburn Street,Both,Mountstephen Street and a point 20 metres south of Gerrard Street East,Anytime,1 hour,Mountstephen Street , a point 20 metres south of Gerrard Street East,43.66356300000001,-79.354233,43.66475100000001,-79.3552725,43.66475100000001,-79.3552725,dpz86hz,Anytime,
3067,Island Road,South,A point 56 metres west of East Avenue and a point 83 metres further west,Anytime,4 hours,A point 56 metres west of East Avenue , a point 83 metres further west,43.798077000000006,-79.138881,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1,Anytime,
3068,Catford Road,South,A point 15 metres west of Council Crescent (east intersection) and a point 30 metres further west,7:00 a.m. to 6:00 p.m. Mon. to Fri.,10 mins.,A point 15 metres west of Council Crescent (east intersection) , a point 30 metres further west,43.759017,-79.4919915,0.0,0.0,0.0,0.0,7zzzzzz,7:00 a.m. to 6:00 p.m. Mon. to Fri.,
3069,Boulton Avenue,West,First Avenue and a point 45 metres south of Gerrard Street East,Anytime,1 hour,First Avenue , a point 45 metres south of Gerrard Street East,43.6653,-79.349094,43.666128000000015,-79.34944499999999,43.666128000000015,-79.34944499999999,dpz86m5,Anytime,
3070,Heath Street West,South,Tweedsmuir Avenue and a point 26 metres west of Walmer Road,"9:00 a.m. to 9:00 p.m., Mon. to Fri.",1 hour,Tweedsmuir Avenue , a point 26 metres west of Walmer Road,43.68631499999999,-79.41426299999999,43.686531,-79.41316950000001,43.686531,-79.41316950000001,dpz88bv,9:00 a.m. to 9:00 p.m., Mon. to Fri.
3071,Falstaff Avenue,North,A point 13 metres west of Erie Street and a point 39 metres further west,"7:00 a.m. to 6:00 p.m., Mon. to Fri.",15 mins.,A point 13 metres west of Erie Street , a point 39 metres further west,,,0.0,0.0,0.0,0.0,7zzzzzz,7:00 a.m. to 6:00 p.m., Mon. to Fri.
3072,Northcliffe Boulevard,West,A point 15 metres north of St. Clair Avenue West and a point 67.7 metres further north,"7:30 a.m. to 9:30 a.m., 10:30 a.m. to 1:00 p.m., 3:00 p.m. to 6:00 p.m. Mon. to Fri.",10 mins.,A point 15 metres north of St. Clair Avenue West , a point 67.7 metres further north,43.678484999999995,-79.4408535,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1,7:30 a.m. to 9:30 a.m., 10:30 a.m. to 1:00 p.m.
3073,Spring Garden Avenue,North,A point 108 metres east of Clairtrell Road and Bayview Avenue,8:00 a.m. to 6:00 p.m.,10 mins.,A point 108 metres east of Clairtrell Road , Bayview Avenue,43.768494000000004,-79.3911825,43.769034000000005,-79.388586,43.769034000000005,-79.388586,dpz8cry,8:00 a.m. to 6:00 p.m.,
3074,Ruttan Street,East,A point 15 metres south of Bloor Street West and 25.5 metres further south,"7:30 a.m. to 6:00 p.m., Mon. to Fri.",15 mins.,A point 15 metres south of Bloor Street West , 25.5 metres further south,43.657442999999994,-79.4470275,0.0,0.0,0.0,0.0,7zzzzzz,7:30 a.m. to 6:00 p.m., Mon. to Fri.
3075,Clinton Street,West,A point 131.5 metres north of College Street and a point 33.9 metres north,"8:30 a.m. to 9:00 a.m., 11:00 a.m. to 1:00 p.m. and 3:00 p.m. to 4:30 p.m., Mon. to Fri.",15 mins.,A point 131.5 metres north of College Street , a point 33.9 metres north,43.655202,-79.413894,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1,8:30 a.m. to 9:00 a.m., 11:00 a.m. to 1:00 p.m. and 3:00 p.m. to 4:30 p.m.
3076,Claxton Boulevard (north roadway),North,Raglan Avenue and point 35 metres west of Bathurst Street,7:00 a.m. to 6:00 p.m. Mon. to Fri.,1 hour,Raglan Avenue , point 35 metres west of Bathurst Street,43.68769199999999,-79.421472,43.68718799999999,-79.41994199999999,43.68718799999999,-79.41994199999999,dpz88c0,7:00 a.m. to 6:00 p.m. Mon. to Fri.,
3081,Irving Road,North,A point 20 metres west of Keele Street and a point 107 metres further west,"8:30 a.m. to 9:30 a.m., 11:00 a.m. to 1:00 p.m. and 3:00 p.m. to 4:00 p.m., Mon. to Fri.",10 mins.,A point 20 metres west of Keele Street , a point 107 metres further west,43.692975000000004,-79.474473,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1,8:30 a.m. to 9:30 a.m., 11:00 a.m. to 1:00 p.m. and 3:00 p.m. to 4:00 p.m.
3083,Brahms Avenue,East,A point 30 metres north of Finch Avenue East and a point 30 metres further north,7:00 a.m. to 7:00 p.m.,15 mins.,A point 30 metres north of Finch Avenue East , a point 30 metres further north,43.79193900000001,-79.3580625,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1,7:00 a.m. to 7:00 p.m.,
3084,Shields Avenue,East,Burnaby Boulevard and Crestview Road,10:00 a.m. to 6:00 p.m. Mon. to Sat.,1 hour,Burnaby Boulevard , Crestview Road,43.704459,-79.41306599999999,43.705827,-79.413372,43.705827,-79.413372,dpz88uk,10:00 a.m. to 6:00 p.m. Mon. to Sat.,
3086,Byng Avenue,West,A point 45 metres south of Newport Avenue and Denton Avenue,"8:00 a.m. to 4:00 p.m. Mon. to Fri. from Sept. 1 of one year to June 30 of the next following year, inclusive (except public holidays)",15 mins.,A point 45 metres south of Newport Avenue , Denton Avenue,43.695873000000006,-79.281252,43.694658,-79.2807435,43.694658,-79.2807435,dpz8efm,8:00 a.m. to 4:00 p.m. Mon. to Fri. from Sept. 1 of one year to June 30 of the next following year, inclusive (except public holidays)
3087,Denton Avenue,North,A point 15 metres west of Byng Avenue and a point 59 metres west of Byng Avenue,"8:00 a.m. to 4:00 p.m. Mon. to Fri. from Sept. 1 of one year to June 30 of the next following year, inclusive (except public holidays)",15 mins.,A point 15 metres west of Byng Avenue , a point 59 metres west of Byng Avenue,43.694658,-79.2807435,43.694658,-79.2807435,43.694658,-79.2807435,dpz8efm,8:00 a.m. to 4:00 p.m. Mon. to Fri. from Sept. 1 of one year to June 30 of the next following year, inclusive (except public holidays)
3088,Denton Avenue,North,Pharmacy Avenue and a point 104 metres west of Byng Avenue,"8:00 a.m. to 4:00 p.m. Mon. to Fri. from Sept. 1 of one year to June 30 of the next following year, inclusive (except public holidays)",15 mins.,Pharmacy Avenue , a point 104 metres west of Byng Avenue,43.69392000000001,-79.28406,43.694658,-79.2807435,43.694658,-79.2807435,dpz8efm,8:00 a.m. to 4:00 p.m. Mon. to Fri. from Sept. 1 of one year to June 30 of the next following year, inclusive (except public holidays)
3089,Newport Avenue,South,A point 20 metres west of Byng Avenue and a point 22 metres further west,"8:00 a.m. to 4:00 p.m. Mon. to Fri. from Sept. 1 of one year to June 30 of the next following year, inclusive (except public holidays)",15 mins.,A point 20 metres west of Byng Avenue , a point 22 metres further west,43.695873000000006,-79.281252,45.00597000000005,-64.01166999999998,45.00597000000005,-64.01166999999998,f842p3h,8:00 a.m. to 4:00 p.m. Mon. to Fri. from Sept. 1 of one year to June 30 of the next following year, inclusive (except public holidays)
3090,Newport Avenue,South,A point 104 metres west of Byng Avenue and a point 29 metres further west,"8:00 a.m. to 4:00 p.m. Mon. to Fri. from Sept. 1 of one year to June 30 of the next following year, inclusive (except public holidays)",15 mins.,A point 104 metres west of Byng Avenue , a point 29 metres further west,43.695873000000006,-79.281252,45.00597000000005,-64.01166999999998,45.00597000000005,-64.01166999999998,f842p3h,8:00 a.m. to 4:00 p.m. Mon. to Fri. from Sept. 1 of one year to June 30 of the next following year, inclusive (except public holidays)
3091,Newport Avenue,South,A point 158 metres west of Byng Avenue and a point 20 metres further west,"8:00 a.m. to 4:00 p.m. Mon. to Fri. from Sept. 1 of one year to June 30 of the next following year, inclusive (except public holidays)",15 mins.,A point 158 metres west of Byng Avenue , a point 20 metres further west,43.695873000000006,-79.281252,45.00597000000005,-64.01166999999998,45.00597000000005,-64.01166999999998,f842p3h,8:00 a.m. to 4:00 p.m. Mon. to Fri. from Sept. 1 of one year to June 30 of the next following year, inclusive (except public holidays)
3092,Newport Avenue,South,A point 198 metres west of Byng Avenue and a point 20 metres east of Pharmacy Avenue,"8:00 a.m. to 4:00 p.m. Mon. to Fri. from Sept. 1 of one year to June 30 of the next following year, inclusive (except public holidays)",15 mins.,A point 198 metres west of Byng Avenue , a point 20 metres east of Pharmacy Avenue,43.695873000000006,-79.281252,43.695126000000016,-79.284564,43.695126000000016,-79.284564,dpz8ef6,8:00 a.m. to 4:00 p.m. Mon. to Fri. from Sept. 1 of one year to June 30 of the next following year, inclusive (except public holidays)
3094,Morse Street,East,A point 79 metres south of Queen Street East and a point 104 metres further south,8:40 a.m. to 9:15 a.m. and 3:00 p.m. to 3:45 p.m. Mon. to Fri.,15 mins.,A point 79 metres south of Queen Street East , a point 104 metres further south,43.66078200000001,-79.3412775,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1,8:40 a.m. to 9:15 a.m. and 3:00 p.m. to 3:45 p.m. Mon. to Fri.,
3095,Shaw Street,East,A point 17.3 metres north of Douro Street and a point 43.2 metres south of King Street West,Anytime,10 mins,A point 17.3 metres north of Douro Street , a point 43.2 metres south of King Street West,43.64062200000001,-79.41469049999999,43.641431999999995,-79.41498299999999,43.641431999999995,-79.41498299999999,dpz82be,Anytime,
3096,Sunnyside Avenue,East,A point 40.9 metres north of Marmaduke Street (south intersection) and a point 62.2 metres further north,"8:30 a.m. to 9:30 a.m., 11:30 a.m. to 1:30 p.m., and 3:00 p.m. to 4:00 p.m., Mon. to Fri.",15 mins.,A point 40.9 metres north of Marmaduke Street (south intersection) , a point 62.2 metres further north,43.650117000000016,-79.45303499999999,43.63395000000003,-79.43805999999995,43.63395000000003,-79.43805999999995,dpz80r6,8:30 a.m. to 9:30 a.m., 11:30 a.m. to 1:30 p.m.
