,parkGeoHash,spendGeoHash,pctTimeSpend,parkGeoHash_AvgTimeToPark,parkGeoHash_PercentSearching,spendGeoHash_AvgTimeToPark,spendGeoHash_PercentSearching,distance,spend_lat,spend_lng,park_lat,park_lng,spendDistrict,spendFoodC,spendShopC,parkDistrict,parkFoodC,parkShopC,parkAvgTimeToParkRatio,parkTotalSearching,parkAvgUniqueGeohashes,parkAvgTotalGeohashes,parkPercentCar,parkPercentMPV,parkPercentLDT,parkPercentMDT,parkPercentHDT,parkPercentOther,spendAvgTimeToParkRatio,spendTotalSearching,spendAvgUniqueGeohashes,spendAvgTotalGeohashes,spendPercentCar,spendPercentMPV,spendPercentLDT,spendPercentMDT,spendPercentHDT,spendPercentOther
8847,dpz2u8v,dpz2u8u,0.2088,3.9319,0.057999999999999996,5.0725,0.1031,610,43.73,-79.6,43.73,-79.6,Etobicoke,4,3,Etobicoke,4,6,1.0356,12,4.6667,8.1667,0.0,0.1667,0.4167,0.0,0.0,0.4167,1.4926,20,4.8,7.95,0.2,0.25,0.25,0.05,0.15,0.1
8848,dpz2u8u,dpz2u8u,0.1763,5.0725,0.1031,5.0725,0.1031,118,43.73,-79.6,43.73,-79.6,Etobicoke,4,3,Etobicoke,4,3,1.4926,20,4.8,7.95,0.2,0.25,0.25,0.05,0.15,0.1,1.4926,20,4.8,7.95,0.2,0.25,0.25,0.05,0.15,0.1
8849,dpz2u9j,dpz2u8u,0.1195,5.8214,0.1111,5.0725,0.1031,3803,43.73,-79.6,43.73,-79.6,Etobicoke,4,3,Etobicoke,4,6,1.2177,14,5.5714,10.0714,0.0,0.3571,0.1429,0.2857,0.0714,0.1429,1.4926,20,4.8,7.95,0.2,0.25,0.25,0.05,0.15,0.1
8850,dpz2u95,dpz2u8u,0.3741,5.6306,0.1266,5.0725,0.1031,3803,43.73,-79.6,43.73,-79.6,Etobicoke,4,3,Etobicoke,4,2,1.7254,10,4.9667,8.3,0.0,0.8,0.2,0.0,0.0,0.0,1.4926,20,4.8,7.95,0.2,0.25,0.25,0.05,0.15,0.1
8851,dpz2u8u,dpz2u95,0.1038,5.0725,0.1031,5.6306,0.1266,3803,43.73,-79.6,43.73,-79.6,Etobicoke,4,2,Etobicoke,4,3,1.4926,20,4.8,7.95,0.2,0.25,0.25,0.05,0.15,0.1,1.7254,10,4.9667,8.3,0.0,0.8,0.2,0.0,0.0,0.0
8852,dpz2u95,dpz2u95,0.0254,5.6306,0.1266,5.6306,0.1266,118,43.73,-79.6,43.73,-79.6,Etobicoke,4,2,Etobicoke,4,2,1.7254,10,4.9667,8.3,0.0,0.8,0.2,0.0,0.0,0.0,1.7254,10,4.9667,8.3,0.0,0.8,0.2,0.0,0.0,0.0
8853,dpz8c8v,dpz8c8v,0.1467,3.9119,0.209,3.9119,0.209,118,43.73,-79.38,43.73,-79.38,North York,0,0,North York,0,0,1.3096,14,4.4286,7.0714,0.0,0.3571,0.2143,0.0,0.0714,0.3571,1.3096,14,4.4286,7.0714,0.0,0.3571,0.2143,0.0,0.0714,0.3571
8854,dpz2y2f,dpz2y2f,0.4455,6.4488,0.0423,6.4488,0.0423,118,43.73,-79.53,43.73,-79.53,North York,0,0,North York,0,0,1.7612,14,6.2143,8.6429,0.0,0.7857,0.0714,0.0,0.0714,0.0714,1.7612,14,6.2143,8.6429,0.0,0.7857,0.0714,0.0,0.0714,0.0714
8855,dpz2x1u,dpz2x1u,0.1607,6.6033,0.1359,6.6033,0.1359,118,43.69,-79.49,43.69,-79.49,York,0,0,York,0,0,1.0217,302,4.957,9.8576,0.0,0.3278,0.5993,0.0,0.0033,0.0695,1.0217,302,4.957,9.8576,0.0,0.3278,0.5993,0.0,0.0033,0.0695
8856,dpz2x1g,dpz2x1u,0.2106,7.2384,0.163,6.6033,0.1359,610,43.69,-79.49,43.69,-79.49,York,0,0,York,0,0,1.0596,22,4.6081,10.2305,0.0,0.8636,0.1364,0.0,0.0,0.0,1.0217,302,4.957,9.8576,0.0,0.3278,0.5993,0.0,0.0033,0.0695
8857,dpz2x1u,dpz2x1g,0.0741,6.6033,0.1359,7.2384,0.163,610,43.69,-79.49,43.69,-79.49,York,0,0,York,0,0,1.0217,302,4.957,9.8576,0.0,0.3278,0.5993,0.0,0.0033,0.0695,1.0596,22,4.6081,10.2305,0.0,0.8636,0.1364,0.0,0.0,0.0
8858,dpz2x1g,dpz2x1g,0.1844,7.2384,0.163,7.2384,0.163,118,43.69,-79.49,43.69,-79.49,York,0,0,York,0,0,1.0596,22,4.6081,10.2305,0.0,0.8636,0.1364,0.0,0.0,0.0,1.0596,22,4.6081,10.2305,0.0,0.8636,0.1364,0.0,0.0,0.0
8859,dpz8dcy,dpz8dcy,0.197,5.1133,0.2273,5.1133,0.2273,118,43.69,-79.32,43.69,-79.32,East York,0,0,East York,0,0,1.7368,5,5.0,7.8,0.0,0.2,0.4,0.0,0.0,0.4,1.7368,5,5.0,7.8,0.0,0.2,0.4,0.0,0.0,0.4
8860,dpz8s3c,dpz8s3c,0.2753,4.3595,0.14,4.3595,0.14,118,43.69,-79.26,43.69,-79.26,Scarborough,1,1,Scarborough,1,1,3.5515,7,5.0,7.1429,0.0,0.0,0.0,0.0,0.2857,0.7143,3.5515,7,5.0,7.1429,0.0,0.0,0.0,0.0,0.2857,0.7143
8861,dpz2x9u,dpz2x9u,0.4009,3.8562,0.0684,3.8562,0.0684,118,43.69,-79.47,43.69,-79.47,York,1,10,York,1,10,1.0912,8,5.875,9.125,0.0,0.125,0.75,0.0,0.0,0.125,1.0912,8,5.875,9.125,0.0,0.125,0.75,0.0,0.0,0.125
8862,dpz893c,dpz893c,0.1807,5.15,0.18,5.15,0.18,118,43.69,-79.4,43.69,-79.4,Old Toronto,0,0,Old Toronto,0,0,1.1869,9,4.7778,7.6667,0.0,0.3333,0.3333,0.2222,0.1111,0.0,1.1869,9,4.7778,7.6667,0.0,0.3333,0.3333,0.2222,0.1111,0.0
8863,dpz883c,dpz883c,0.291,4.8458,0.1154,4.8458,0.1154,118,43.69,-79.44,43.69,-79.44,York,5,5,York,5,5,2.2215,12,5.1667,8.3333,0.0,0.25,0.3333,0.0,0.25,0.1667,2.2215,12,5.1667,8.3333,0.0,0.25,0.3333,0.0,0.25,0.1667
8864,dpz900p,dpz900p,0.2827,5.11,0.0735,5.11,0.0735,118,43.77,-79.44,43.77,-79.44,North York,0,0,North York,0,0,1.0302,5,5.0,8.8,0.0,0.4,0.6,0.0,0.0,0.0,1.0302,5,5.0,8.8,0.0,0.4,0.6,0.0,0.0,0.0
8865,dpz9h0h,dpz9h0h,0.3544,5.48,0.0806,5.48,0.0806,118,43.77,-79.27,43.77,-79.27,Scarborough,0,2,Scarborough,0,2,1.9353,5,4.6,7.2,0.0,0.2,0.2,0.0,0.4,0.2,1.9353,5,4.6,7.2,0.0,0.2,0.2,0.0,0.4,0.2
8866,dpz94b0,dpz94b0,0.2154,5.55,0.0469,5.55,0.0469,118,43.77,-79.33,43.77,-79.33,North York,5,2,North York,5,2,1.2931,6,4.5,7.5,0.1667,0.1667,0.3333,0.1667,0.0,0.1667,1.2931,6,4.5,7.5,0.1667,0.1667,0.3333,0.1667,0.0,0.1667
8867,dpz948p,dpz94b0,0.2013,6.55,0.0642,5.55,0.0469,3803,43.77,-79.33,43.77,-79.33,North York,5,2,North York,4,2,2.1365,7,5.2857,9.1429,0.0,0.4286,0.2857,0.1429,0.0,0.1429,1.2931,6,4.5,7.5,0.1667,0.1667,0.3333,0.1667,0.0,0.1667
8868,dpz94b3,dpz94b0,0.0962,10.6083,0.1351,5.55,0.0469,610,43.77,-79.33,43.77,-79.33,North York,5,2,North York,6,1,1.3031,10,5.0,8.5,0.0,0.7,0.0,0.0,0.3,0.0,1.2931,6,4.5,7.5,0.1667,0.1667,0.3333,0.1667,0.0,0.1667
8869,dpz94b0,dpz948p,0.2338,5.55,0.0469,6.55,0.0642,3803,43.77,-79.33,43.77,-79.33,North York,4,2,North York,5,2,1.2931,6,4.5,7.5,0.1667,0.1667,0.3333,0.1667,0.0,0.1667,2.1365,7,5.2857,9.1429,0.0,0.4286,0.2857,0.1429,0.0,0.1429
8870,dpz948p,dpz948p,0.3485,6.55,0.0642,6.55,0.0642,118,43.77,-79.33,43.77,-79.33,North York,4,2,North York,4,2,2.1365,7,5.2857,9.1429,0.0,0.4286,0.2857,0.1429,0.0,0.1429,2.1365,7,5.2857,9.1429,0.0,0.4286,0.2857,0.1429,0.0,0.1429
8871,dpz948q,dpz948p,0.0674,7.9458,0.1088,6.55,0.0642,610,43.77,-79.33,43.77,-79.33,North York,4,2,North York,2,1,2.5973,16,5.125,7.9375,0.0,0.625,0.25,0.0,0.0,0.125,2.1365,7,5.2857,9.1429,0.0,0.4286,0.2857,0.1429,0.0,0.1429
8872,dpz948p,dpz948q,0.0,6.55,0.0642,7.9458,0.1088,610,43.77,-79.33,43.77,-79.33,North York,2,1,North York,4,2,2.1365,7,5.2857,9.1429,0.0,0.4286,0.2857,0.1429,0.0,0.1429,2.5973,16,5.125,7.9375,0.0,0.625,0.25,0.0,0.0,0.125
8873,dpz948q,dpz948q,0.1067,7.9458,0.1088,7.9458,0.1088,118,43.77,-79.33,43.77,-79.33,North York,2,1,North York,2,1,2.5973,16,5.125,7.9375,0.0,0.625,0.25,0.0,0.0,0.125,2.5973,16,5.125,7.9375,0.0,0.625,0.25,0.0,0.0,0.125
8874,dpz948m,dpz948q,0.0754,4.9597,0.0585,7.9458,0.1088,610,43.77,-79.33,43.77,-79.34,North York,2,1,North York,3,2,1.5932,24,5.0833,8.3333,0.0417,0.0833,0.3333,0.0,0.0,0.5417,2.5973,16,5.125,7.9375,0.0,0.625,0.25,0.0,0.0,0.125
8875,dpz94b3,dpz94b6,0.159,10.6083,0.1351,4.4733,0.0245,610,43.77,-79.33,43.77,-79.33,North York,1,0,North York,6,1,1.3031,10,5.0,8.5,0.0,0.7,0.0,0.0,0.3,0.0,1.5287,5,4.8,9.0,0.0,0.4,0.6,0.0,0.0,0.0
8876,dpz94b6,dpz94b6,0.3212,4.4733,0.0245,4.4733,0.0245,118,43.77,-79.33,43.77,-79.33,North York,1,0,North York,1,0,1.5287,5,4.8,9.0,0.0,0.4,0.6,0.0,0.0,0.0,1.5287,5,4.8,9.0,0.0,0.4,0.6,0.0,0.0,0.0
8877,dpz94b7,dpz94b6,0.2441,3.969,0.1296,4.4733,0.0245,610,43.77,-79.33,43.77,-79.33,North York,1,0,North York,2,0,1.1294,7,4.2857,6.8571,0.0,0.2857,0.2857,0.0,0.0,0.4286,1.5287,5,4.8,9.0,0.0,0.4,0.6,0.0,0.0,0.0
8878,dpz94b9,dpz94b6,0.0542,6.2146,0.0625,4.4733,0.0245,610,43.77,-79.33,43.77,-79.33,North York,1,0,North York,3,4,2.4954,8,4.375,7.875,0.125,0.5,0.125,0.0,0.125,0.125,1.5287,5,4.8,9.0,0.0,0.4,0.6,0.0,0.0,0.0
8879,dpz94be,dpz94b6,0.247,6.1197,0.1719,4.4733,0.0245,610,43.77,-79.33,43.77,-79.33,North York,1,0,North York,1,0,1.4441,11,6.0909,9.3636,0.0,0.1818,0.4545,0.0,0.0909,0.2727,1.5287,5,4.8,9.0,0.0,0.4,0.6,0.0,0.0,0.0
8880,dpz94b3,dpz94b3,0.2152,10.6083,0.1351,10.6083,0.1351,118,43.77,-79.33,43.77,-79.33,North York,6,1,North York,6,1,1.3031,10,5.0,8.5,0.0,0.7,0.0,0.0,0.3,0.0,1.3031,10,5.0,8.5,0.0,0.7,0.0,0.0,0.3,0.0
8881,dpz94b6,dpz94b3,0.0712,4.4733,0.0245,10.6083,0.1351,610,43.77,-79.33,43.77,-79.33,North York,6,1,North York,1,0,1.5287,5,4.8,9.0,0.0,0.4,0.6,0.0,0.0,0.0,1.3031,10,5.0,8.5,0.0,0.7,0.0,0.0,0.3,0.0
8882,dpz94b9,dpz94b3,0.2314,6.2146,0.0625,10.6083,0.1351,610,43.77,-79.33,43.77,-79.33,North York,6,1,North York,3,4,2.4954,8,4.375,7.875,0.125,0.5,0.125,0.0,0.125,0.125,1.3031,10,5.0,8.5,0.0,0.7,0.0,0.0,0.3,0.0
8883,dpz948q,dpz948m,0.1837,7.9458,0.1088,4.9597,0.0585,610,43.77,-79.34,43.77,-79.33,North York,3,2,North York,2,1,2.5973,16,5.125,7.9375,0.0,0.625,0.25,0.0,0.0,0.125,1.5932,24,5.0833,8.3333,0.0417,0.0833,0.3333,0.0,0.0,0.5417
8884,dpz948m,dpz948m,0.2262,4.9597,0.0585,4.9597,0.0585,118,43.77,-79.34,43.77,-79.34,North York,3,2,North York,3,2,1.5932,24,5.0833,8.3333,0.0417,0.0833,0.3333,0.0,0.0,0.5417,1.5932,24,5.0833,8.3333,0.0417,0.0833,0.3333,0.0,0.0,0.5417
8885,dpz948k,dpz948m,0.183,5.1152,0.0957,4.9597,0.0585,610,43.77,-79.34,43.77,-79.34,North York,3,2,North York,3,2,1.2999,11,5.6364,8.6364,0.0,0.0,0.3636,0.0909,0.1818,0.3636,1.5932,24,5.0833,8.3333,0.0417,0.0833,0.3333,0.0,0.0,0.5417
8886,dpz948m,dpz948k,0.2237,4.9597,0.0585,5.1152,0.0957,610,43.77,-79.34,43.77,-79.34,North York,3,2,North York,3,2,1.5932,24,5.0833,8.3333,0.0417,0.0833,0.3333,0.0,0.0,0.5417,1.2999,11,5.6364,8.6364,0.0,0.0,0.3636,0.0909,0.1818,0.3636
8887,dpz9487,dpz948k,0.2239,3.4324,0.3571,5.1152,0.0957,610,43.77,-79.34,43.77,-79.34,North York,3,2,North York,3,1,1.1117,35,4.8857,8.2857,0.0,0.0571,0.7714,0.0571,0.1143,0.0,1.2999,11,5.6364,8.6364,0.0,0.0,0.3636,0.0909,0.1818,0.3636
8888,dpz948k,dpz948k,0.3391,5.1152,0.0957,5.1152,0.0957,118,43.77,-79.34,43.77,-79.34,North York,3,2,North York,3,2,1.2999,11,5.6364,8.6364,0.0,0.0,0.3636,0.0909,0.1818,0.3636,1.2999,11,5.6364,8.6364,0.0,0.0,0.3636,0.0909,0.1818,0.3636
8889,dpz95bt,dpz95bu,0.0365,5.9685,0.0469,5.2533,0.0521,610,43.77,-79.28,43.77,-79.28,Scarborough,4,13,Scarborough,4,14,1.518,9,4.5556,8.0,0.0,0.1111,0.5556,0.0,0.2222,0.1111,1.229,10,5.6,8.1,0.1,0.3,0.2,0.0,0.4,0.0
8890,dpz95bs,dpz95bu,0.111,3.8833,0.1416,5.2533,0.0521,610,43.77,-79.28,43.77,-79.28,Scarborough,4,13,Scarborough,4,14,1.1014,33,5.2727,8.0,0.2121,0.3333,0.1818,0.0303,0.2121,0.0303,1.229,10,5.6,8.1,0.1,0.3,0.2,0.0,0.4,0.0
8891,dpz95be,dpz95bu,0.0879,6.0133,0.1493,5.2533,0.0521,610,43.77,-79.28,43.77,-79.28,Scarborough,4,13,Scarborough,4,8,1.6380000000000001,10,5.7,8.1,0.1,0.2,0.4,0.0,0.0,0.3,1.229,10,5.6,8.1,0.1,0.3,0.2,0.0,0.4,0.0
8892,dpz95bu,dpz95bu,0.2267,5.2533,0.0521,5.2533,0.0521,118,43.77,-79.28,43.77,-79.28,Scarborough,4,13,Scarborough,4,13,1.229,10,5.6,8.1,0.1,0.3,0.2,0.0,0.4,0.0,1.229,10,5.6,8.1,0.1,0.3,0.2,0.0,0.4,0.0
8893,dpz95bs,dpz95be,0.091,3.8833,0.1416,6.0133,0.1493,610,43.77,-79.28,43.77,-79.28,Scarborough,4,8,Scarborough,4,14,1.1014,33,5.2727,8.0,0.2121,0.3333,0.1818,0.0303,0.2121,0.0303,1.6380000000000001,10,5.7,8.1,0.1,0.2,0.4,0.0,0.0,0.3
8894,dpz95be,dpz95be,0.1932,6.0133,0.1493,6.0133,0.1493,118,43.77,-79.28,43.77,-79.28,Scarborough,4,8,Scarborough,4,8,1.6380000000000001,10,5.7,8.1,0.1,0.2,0.4,0.0,0.0,0.3,1.6380000000000001,10,5.7,8.1,0.1,0.2,0.4,0.0,0.0,0.3
8895,dpz95bu,dpz95be,0.1511,5.2533,0.0521,6.0133,0.1493,610,43.77,-79.28,43.77,-79.28,Scarborough,4,8,Scarborough,4,13,1.229,10,5.6,8.1,0.1,0.3,0.2,0.0,0.4,0.0,1.6380000000000001,10,5.7,8.1,0.1,0.2,0.4,0.0,0.0,0.3
8896,dpz95b6,dpz95be,0.2044,4.7472,0.042,6.0133,0.1493,610,43.77,-79.28,43.77,-79.28,Scarborough,4,8,Scarborough,0,4,1.551,6,4.5,8.5,0.1667,0.1667,0.6667,0.0,0.0,0.0,1.6380000000000001,10,5.7,8.1,0.1,0.2,0.4,0.0,0.0,0.3
8897,dpz91b0,dpz91b0,0.2347,6.3545,0.0803,6.3545,0.0803,118,43.77,-79.38,43.77,-79.38,North York,5,8,North York,5,8,2.5004,11,4.9091,9.0,0.0909,0.4545,0.3636,0.0,0.0909,0.0,2.5004,11,4.9091,9.0,0.0909,0.4545,0.3636,0.0,0.0909,0.0
8898,dpz94bw,dpz94bw,0.1319,5.3388,0.031,5.3388,0.031,118,43.77,-79.32,43.77,-79.32,North York,2,5,North York,2,5,1.6152,40,5.925,8.35,0.15,0.2,0.375,0.025,0.025,0.225,1.6152,40,5.925,8.35,0.15,0.2,0.375,0.025,0.025,0.225
8899,dpz94by,dpz94bw,0.3506,4.3279,0.3617,5.3388,0.031,610,43.77,-79.32,43.77,-79.32,North York,2,5,North York,8,6,1.033,34,6.0,8.2941,0.0,0.7353,0.0294,0.0,0.0294,0.2059,1.6152,40,5.925,8.35,0.15,0.2,0.375,0.025,0.025,0.225
8900,dpz94bw,dpz94bz,0.0402,5.3388,0.031,4.1373,0.0909,610,43.77,-79.32,43.77,-79.32,Scarborough,18,15,North York,2,5,1.6152,40,5.925,8.35,0.15,0.2,0.375,0.025,0.025,0.225,1.3266,21,4.4286,7.1905,0.1429,0.2381,0.4286,0.0,0.0476,0.1429
8901,dpz9508,dpz94bz,0.139,3.1,0.1228,4.1373,0.0909,19545,43.77,-79.32,43.77,-79.32,Scarborough,18,15,Scarborough,15,8,1.1735,28,4.5357,7.0,0.0,0.5357,0.3214,0.0,0.0,0.1429,1.3266,21,4.4286,7.1905,0.1429,0.2381,0.4286,0.0,0.0476,0.1429
8902,dpz94bz,dpz94bz,0.2571,4.1373,0.0909,4.1373,0.0909,118,43.77,-79.32,43.77,-79.32,Scarborough,18,15,Scarborough,18,15,1.3266,21,4.4286,7.1905,0.1429,0.2381,0.4286,0.0,0.0476,0.1429,1.3266,21,4.4286,7.1905,0.1429,0.2381,0.4286,0.0,0.0476,0.1429
8903,dpz94by,dpz94bz,0.1206,4.3279,0.3617,4.1373,0.0909,610,43.77,-79.32,43.77,-79.32,Scarborough,18,15,North York,8,6,1.033,34,6.0,8.2941,0.0,0.7353,0.0294,0.0,0.0294,0.2059,1.3266,21,4.4286,7.1905,0.1429,0.2381,0.4286,0.0,0.0476,0.1429
8904,dpz94cp,dpz94bz,0.17,3.3453,0.1838,4.1373,0.0909,3803,43.77,-79.32,43.78,-79.32,Scarborough,18,15,Scarborough,10,11,1.0417,43,5.3488,7.9302,0.09300000000000001,0.3023,0.4651,0.0233,0.0,0.1163,1.3266,21,4.4286,7.1905,0.1429,0.2381,0.4286,0.0,0.0476,0.1429
8905,dpz94bw,dpz94by,0.0483,5.3388,0.031,4.3279,0.3617,610,43.77,-79.32,43.77,-79.32,North York,8,6,North York,2,5,1.6152,40,5.925,8.35,0.15,0.2,0.375,0.025,0.025,0.225,1.033,34,6.0,8.2941,0.0,0.7353,0.0294,0.0,0.0294,0.2059
8906,dpz94bz,dpz94by,0.0649,4.1373,0.0909,4.3279,0.3617,610,43.77,-79.32,43.77,-79.32,North York,8,6,Scarborough,18,15,1.3266,21,4.4286,7.1905,0.1429,0.2381,0.4286,0.0,0.0476,0.1429,1.033,34,6.0,8.2941,0.0,0.7353,0.0294,0.0,0.0294,0.2059
8907,dpz94by,dpz94by,0.1698,4.3279,0.3617,4.3279,0.3617,118,43.77,-79.32,43.77,-79.32,North York,8,6,North York,8,6,1.033,34,6.0,8.2941,0.0,0.7353,0.0294,0.0,0.0294,0.2059,1.033,34,6.0,8.2941,0.0,0.7353,0.0294,0.0,0.0294,0.2059
8908,dpz94cp,dpz94by,0.0352,3.3453,0.1838,4.3279,0.3617,3803,43.77,-79.32,43.78,-79.32,North York,8,6,Scarborough,10,11,1.0417,43,5.3488,7.9302,0.09300000000000001,0.3023,0.4651,0.0233,0.0,0.1163,1.033,34,6.0,8.2941,0.0,0.7353,0.0294,0.0,0.0294,0.2059
8909,dpz94cj,dpz94by,0.2104,5.9894,0.055,4.3279,0.3617,3803,43.77,-79.32,43.78,-79.32,North York,8,6,North York,7,5,1.9867,11,5.0,7.7273,0.0909,0.1818,0.4545,0.0,0.0,0.2727,1.033,34,6.0,8.2941,0.0,0.7353,0.0294,0.0,0.0294,0.2059
8910,dpz9n0h,dpz9n0h,0.2832,4.4111,0.1429,4.4111,0.1429,118,43.77,-79.18,43.77,-79.18,Scarborough,2,6,Scarborough,2,6,1.7191,12,4.6667,7.5833,0.0,0.4167,0.0,0.0,0.5833,0.0,1.7191,12,4.6667,7.5833,0.0,0.4167,0.0,0.0,0.5833,0.0
8911,dpz9n07,dpz9n0h,0.06,4.5756,0.0915,4.4111,0.1429,610,43.77,-79.18,43.77,-79.18,Scarborough,2,6,Scarborough,11,16,2.0071,13,4.6923,7.3846,0.3077,0.1538,0.1538,0.0,0.3077,0.0769,1.7191,12,4.6667,7.5833,0.0,0.4167,0.0,0.0,0.5833,0.0
8912,dpz9n0h,dpz9n07,0.1053,4.4111,0.1429,4.5756,0.0915,610,43.77,-79.18,43.77,-79.18,Scarborough,11,16,Scarborough,2,6,1.7191,12,4.6667,7.5833,0.0,0.4167,0.0,0.0,0.5833,0.0,2.0071,13,4.6923,7.3846,0.3077,0.1538,0.1538,0.0,0.3077,0.0769
8913,dpz9n07,dpz9n07,0.2478,4.5756,0.0915,4.5756,0.0915,118,43.77,-79.18,43.77,-79.18,Scarborough,11,16,Scarborough,11,16,2.0071,13,4.6923,7.3846,0.3077,0.1538,0.1538,0.0,0.3077,0.0769,2.0071,13,4.6923,7.3846,0.3077,0.1538,0.1538,0.0,0.3077,0.0769
8914,dpz9n06,dpz9n07,0.061,3.5259,0.1579,4.5756,0.0915,610,43.77,-79.18,43.77,-79.19,Scarborough,11,16,Scarborough,11,16,1.3448,9,5.1111,7.6667,0.0,0.2222,0.6667,0.0,0.0,0.1111,2.0071,13,4.6923,7.3846,0.3077,0.1538,0.1538,0.0,0.3077,0.0769
8915,dpz9n07,dpz9n06,0.0644,4.5756,0.0915,3.5259,0.1579,610,43.77,-79.19,43.77,-79.18,Scarborough,11,16,Scarborough,11,16,2.0071,13,4.6923,7.3846,0.3077,0.1538,0.1538,0.0,0.3077,0.0769,1.3448,9,5.1111,7.6667,0.0,0.2222,0.6667,0.0,0.0,0.1111
8916,dpz9n06,dpz9n06,0.3222,3.5259,0.1579,3.5259,0.1579,118,43.77,-79.19,43.77,-79.19,Scarborough,11,16,Scarborough,11,16,1.3448,9,5.1111,7.6667,0.0,0.2222,0.6667,0.0,0.0,0.1111,1.3448,9,5.1111,7.6667,0.0,0.2222,0.6667,0.0,0.0,0.1111
8917,dpz9n03,dpz9n06,0.2124,4.845,0.2083,3.5259,0.1579,610,43.77,-79.19,43.77,-79.19,Scarborough,11,16,Scarborough,10,13,1.6346,10,5.5,8.9,0.1,0.4,0.4,0.0,0.0,0.1,1.3448,9,5.1111,7.6667,0.0,0.2222,0.6667,0.0,0.0,0.1111
8918,dpz9n06,dpz9n03,0.1472,3.5259,0.1579,4.845,0.2083,610,43.77,-79.19,43.77,-79.19,Scarborough,10,13,Scarborough,11,16,1.3448,9,5.1111,7.6667,0.0,0.2222,0.6667,0.0,0.0,0.1111,1.6346,10,5.5,8.9,0.1,0.4,0.4,0.0,0.0,0.1
8919,dpz9n03,dpz9n03,0.1846,4.845,0.2083,4.845,0.2083,118,43.77,-79.19,43.77,-79.19,Scarborough,10,13,Scarborough,10,13,1.6346,10,5.5,8.9,0.1,0.4,0.4,0.0,0.0,0.1,1.6346,10,5.5,8.9,0.1,0.4,0.4,0.0,0.0,0.1
8920,dpz3jbj,dpz3jbn,0.0968,5.6639,0.0287,4.8728,0.025,610,43.77,-79.54,43.77,-79.54,North York,5,9,North York,7,12,1.8389,18,4.6111,7.1667,0.0,0.1111,0.6111,0.0,0.2778,0.0,1.7498,19,4.2632,6.8947,0.0,0.0526,0.4737,0.1579,0.1579,0.1579
8921,dpz3jbn,dpz3jbn,0.1274,4.8728,0.025,4.8728,0.025,118,43.77,-79.54,43.77,-79.54,North York,5,9,North York,5,9,1.7498,19,4.2632,6.8947,0.0,0.0526,0.4737,0.1579,0.1579,0.1579,1.7498,19,4.2632,6.8947,0.0,0.0526,0.4737,0.1579,0.1579,0.1579
8922,dpz3jbj,dpz3jbj,0.3063,5.6639,0.0287,5.6639,0.0287,118,43.77,-79.54,43.77,-79.54,North York,7,12,North York,7,12,1.8389,18,4.6111,7.1667,0.0,0.1111,0.6111,0.0,0.2778,0.0,1.8389,18,4.6111,7.1667,0.0,0.1111,0.6111,0.0,0.2778,0.0
8923,dpz3jbn,dpz3jbj,0.1152,4.8728,0.025,5.6639,0.0287,610,43.77,-79.54,43.77,-79.54,North York,7,12,North York,5,9,1.7498,19,4.2632,6.8947,0.0,0.0526,0.4737,0.1579,0.1579,0.1579,1.8389,18,4.6111,7.1667,0.0,0.1111,0.6111,0.0,0.2778,0.0
8924,dpz9401,dpz9401,0.1109,5.497999999999999,0.0871,5.497999999999999,0.0871,118,43.77,-79.36,43.77,-79.36,North York,1,0,North York,1,0,1.6176,21,5.1905,8.0,0.0,0.3333,0.0952,0.0476,0.3333,0.1905,1.6176,21,5.1905,8.0,0.0,0.3333,0.0952,0.0476,0.3333,0.1905
8925,dpz9406,dpz9401,0.2625,4.3193,0.6098,5.497999999999999,0.0871,610,43.77,-79.36,43.77,-79.36,North York,1,0,North York,0,3,1.7092,25,4.04,6.32,0.0,0.96,0.0,0.0,0.0,0.04,1.6176,21,5.1905,8.0,0.0,0.3333,0.0952,0.0476,0.3333,0.1905
8926,dpz9401,dpz9406,0.0731,5.497999999999999,0.0871,4.3193,0.6098,610,43.77,-79.36,43.77,-79.36,North York,0,3,North York,1,0,1.6176,21,5.1905,8.0,0.0,0.3333,0.0952,0.0476,0.3333,0.1905,1.7092,25,4.04,6.32,0.0,0.96,0.0,0.0,0.0,0.04
8927,dpz9406,dpz9406,0.2641,4.3193,0.6098,4.3193,0.6098,118,43.77,-79.36,43.77,-79.36,North York,0,3,North York,0,3,1.7092,25,4.04,6.32,0.0,0.96,0.0,0.0,0.0,0.04,1.7092,25,4.04,6.32,0.0,0.96,0.0,0.0,0.0,0.04
8928,dpz940e,dpz9406,0.0443,6.0762,0.1296,4.3193,0.6098,610,43.77,-79.36,43.77,-79.36,North York,0,3,North York,0,3,3.1423,7,4.8571,9.2857,0.2857,0.2857,0.1429,0.0,0.0,0.2857,1.7092,25,4.04,6.32,0.0,0.96,0.0,0.0,0.0,0.04
8929,dpz9401,dpz9402,0.08,5.497999999999999,0.0871,4.6639,0.1935,610,43.77,-79.36,43.77,-79.36,North York,0,0,North York,1,0,1.6176,21,5.1905,8.0,0.0,0.3333,0.0952,0.0476,0.3333,0.1905,1.4413,6,4.3333,6.8333,0.0,0.1667,0.3333,0.0,0.0,0.5
